//type	cx	cy	sx	sy	z	dig	time	percent	count	vnum
//----------------------------------------------------------
m	579	207	10	10	0	0	5s	100	1	8065
m	585	215	10	10	0	0	5s	100	1	8065
m	608	191	10	10	0	0	5s	100	1	8065
m	602	195	10	10	0	0	5s	100	1	8065
m	598	202	10	10	0	0	5s	100	1	8065
m	640	205	10	10	0	0	5s	100	1	8065
m	640	215	10	10	0	0	5s	100	1	8065
m	635	216	10	10	0	0	5s	100	1	8065
m	653	201	10	10	0	0	5s	100	1	8065
m	652	184	10	10	0	0	5s	100	1	8065
m	660	172	10	10	0	0	5s	100	1	8065
m	678	181	10	10	0	0	5s	100	1	8065
m	618	183	10	10	0	0	5s	100	1	8065
m	625	193	10	10	0	0	5s	100	1	8065
m	628	179	10	10	0	0	5s	100	1	8065
m	608	174	10	10	0	0	5s	100	1	8065
m	604	224	10	10	0	0	5s	100	1	8065
m	624	224	10	10	0	0	5s	100	1	8065
m	619	242	10	10	0	0	5s	100	1	8065
m	656	153	10	10	0	0	5s	100	1	8065
m	671	143	10	10	0	0	5s	100	1	8065
m	690	136	10	10	0	0	5s	100	1	8065
m	709	129	10	10	0	0	5s	100	1	8065
m	723	120	10	10	0	0	5s	100	1	8065
m	723	102	10	10	0	0	5s	100	1	8065
m	708	113	10	10	0	0	5s	100	1	8065
m	695	126	10	10	0	0	5s	100	1	8065
m	691	117	10	10	0	0	5s	100	1	8065
m	674	124	10	10	0	0	5s	100	1	8065
m	657	131	10	10	0	0	5s	100	1	8065
m	659	137	10	10	0	0	5s	100	1	8065
m	676	128	10	10	0	0	5s	100	1	8065
m	647	117	10	10	0	0	5s	100	1	8065
m	630	122	10	10	0	0	5s	100	1	8065
m	611	137	10	10	0	0	5s	100	1	8065
m	602	149	10	10	0	0	5s	100	1	8065
m	593	176	10	10	0	0	5s	100	1	8065
m	742	155	10	10	0	0	5s	100	1	8065
m	742	171	10	10	0	0	5s	100	1	8065
m	742	182	10	10	0	0	5s	100	1	8065
m	749	198	10	10	0	0	5s	100	1	8065
m	753	219	10	10	0	0	5s	100	1	8065
m	749	238	10	10	0	0	5s	100	1	8065
m	739	261	10	10	0	0	5s	100	1	8065
m	748	248	10	10	0	0	5s	100	1	8065
m	740	246	10	10	0	0	5s	100	1	8065
m	738	231	10	10	0	0	5s	100	1	8065
m	757	226	10	10	0	0	5s	100	1	8065
m	754	205	10	10	0	0	5s	100	1	8065
m	725	180	10	10	0	0	5s	100	1	8065
m	732	164	10	10	0	0	5s	100	1	8065
m	754	157	10	10	0	0	5s	100	1	8065
m	734	112	10	10	0	0	5s	100	1	8065
m	682	257	10	10	0	0	5s	100	1	8065
m	690	243	10	10	0	0	5s	100	1	8065
m	698	239	10	10	0	0	5s	100	1	8065
m	713	227	10	10	0	0	5s	100	1	8065
m	732	222	10	10	0	0	5s	100	1	8065
m	749	228	10	10	0	0	5s	100	1	8065
m	774	272	10	10	0	0	5s	100	1	8065
m	795	256	10	10	0	0	5s	100	1	8065
m	821	247	10	10	0	0	5s	100	1	8065
m	822	268	10	10	0	0	5s	100	1	8065
m	692	264	10	10	0	0	5s	100	1	8065
m	876	231	10	10	0	0	5s	100	1	8065
m	884	220	10	10	0	0	5s	100	1	8065
m	888	205	10	10	0	0	5s	100	1	8065
m	906	220	10	10	0	0	5s	100	1	8065
m	904	246	10	10	0	0	5s	100	1	8065
m	889	240	10	10	0	0	5s	100	1	8065
m	895	223	10	10	0	0	5s	100	1	8065
m	898	207	10	10	0	0	5s	100	1	8065
m	880	216	10	10	0	0	5s	100	1	8065
m	865	219	10	10	0	0	5s	100	1	8065
m	882	192	10	10	0	0	5s	100	1	8065
m	881	172	10	10	0	0	5s	100	1	8065
m	869	161	10	10	0	0	5s	100	1	8065
m	856	154	10	10	0	0	5s	100	1	8065
m	835	152	10	10	0	0	5s	100	1	8065
m	837	169	10	10	0	0	5s	100	1	8065
m	832	180	10	10	0	0	5s	100	1	8065
m	843	183	10	10	0	0	5s	100	1	8065
m	832	198	10	10	0	0	5s	100	1	8065
m	849	211	10	10	0	0	5s	100	1	8065
m	850	223	10	10	0	0	5s	100	1	8065
m	841	231	10	10	0	0	5s	100	1	8065
m	862	204	10	10	0	0	5s	100	1	8065
m	872	193	10	10	0	0	5s	100	1	8065
m	906	188	10	10	0	0	5s	100	1	8065
m	925	186	10	10	0	0	5s	100	1	8065
m	909	171	10	10	0	0	5s	100	1	8065
m	883	173	10	10	0	0	5s	100	1	8065
m	869	178	10	10	0	0	5s	100	1	8065
m	823	237	10	10	0	0	5s	100	1	8065
m	828	222	10	10	0	0	5s	100	1	8065
m	839	237	10	10	0	0	5s	100	1	8065
m	836	242	10	10	0	0	5s	100	1	8065
m	858	237	10	10	0	0	5s	100	1	8065
m	872	231	10	10	0	0	5s	100	1	8065
m	837	213	10	10	0	0	5s	100	1	8065
m	857	171	10	10	0	0	5s	100	1	8065
m	848	163	10	10	0	0	5s	100	1	8065
m	843	146	10	10	0	0	5s	100	1	8065
m	825	154	10	10	0	0	5s	100	1	8065
m	821	144	10	10	0	0	5s	100	1	8065
m	807	139	10	10	0	0	5s	100	1	8065
m	792	138	10	10	0	0	5s	100	1	8065
m	783	136	10	10	0	0	5s	100	1	8065
m	774	137	10	10	0	0	5s	100	1	8065
m	765	140	10	10	0	0	5s	100	1	8065
m	759	135	10	10	0	0	5s	100	1	8065
m	749	128	10	10	0	0	5s	100	1	8065
m	737	116	10	10	0	0	5s	100	1	8065
m	785	125	10	10	0	0	5s	100	1	8065
m	798	127	10	10	0	0	5s	100	1	8065
m	802	117	10	10	0	0	5s	100	1	8065
m	804	107	10	10	0	0	5s	100	1	8065
m	814	97	10	10	0	0	5s	100	1	8065
m	830	97	10	10	0	0	5s	100	1	8065
m	816	108	10	10	0	0	5s	100	1	8065
m	829	109	10	10	0	0	5s	100	1	8065
m	841	109	10	10	0	0	5s	100	1	8065
m	842	117	10	10	0	0	5s	100	1	8065
m	852	126	10	10	0	0	5s	100	1	8065
m	844	134	10	10	0	0	5s	100	1	8065
m	872	134	10	10	0	0	5s	100	1	8065
m	881	128	10	10	0	0	5s	100	1	8065
m	862	142	10	10	0	0	5s	100	1	8065
m	891	180	10	10	0	0	5s	100	1	8065
m	887	278	10	10	0	0	5s	100	1	8065
m	905	402	10	10	0	0	5s	100	1	8065
m	908	392	10	10	0	0	5s	100	1	8065
m	869	485	10	10	0	0	5s	100	1	8065
m	864	477	10	10	0	0	5s	100	1	8065
m	855	515	10	10	0	0	5s	100	1	8065
m	838	521	10	10	0	0	5s	100	1	8065
m	849	569	10	10	0	0	5s	100	1	8065
m	861	580	10	10	0	0	5s	100	1	8065
m	872	585	10	10	0	0	5s	100	1	8065
m	858	588	10	10	0	0	5s	100	1	8065
m	849	592	10	10	0	0	5s	100	1	8065
m	849	611	10	10	0	0	5s	100	1	8065
m	839	626	10	10	0	0	5s	100	1	8065
m	835	636	10	10	0	0	5s	100	1	8065
m	786	646	10	10	0	0	5s	100	1	8065
m	730	661	10	10	0	0	5s	100	1	8065
m	747	567	10	10	0	0	5s	100	1	8065
m	667	553	10	10	0	0	5s	100	1	8065
m	454	144	10	10	0	0	5s	100	1	8065
m	422	142	10	10	0	0	5s	100	1	8065
m	406	142	10	10	0	0	5s	100	1	8065
m	399	130	10	10	0	0	5s	100	1	8065
m	406	120	10	10	0	0	5s	100	1	8065
m	386	124	10	10	0	0	5s	100	1	8065
m	361	145	10	10	0	0	5s	100	1	8065
m	392	145	10	10	0	0	5s	100	1	8065
m	378	137	10	10	0	0	5s	100	1	8065
m	376	153	10	10	0	0	5s	100	1	8065
m	404	155	10	10	0	0	5s	100	1	8065
m	420	150	10	10	0	0	5s	100	1	8065
m	359	151	10	10	0	0	5s	100	1	8065
m	360	132	10	10	0	0	5s	100	1	8065
m	358	116	10	10	0	0	5s	100	1	8065
m	343	118	10	10	0	0	5s	100	1	8065
m	332	136	10	10	0	0	5s	100	1	8065
m	344	139	10	10	0	0	5s	100	1	8065
m	349	153	10	10	0	0	5s	100	1	8065
m	338	158	10	10	0	0	5s	100	1	8065
m	329	148	10	10	0	0	5s	100	1	8065
m	325	135	10	10	0	0	5s	100	1	8065
m	324	124	10	10	0	0	5s	100	1	8065
m	307	130	10	10	0	0	5s	100	1	8065
m	308	138	10	10	0	0	5s	100	1	8065
m	308	148	10	10	0	0	5s	100	1	8065
m	289	140	10	10	0	0	5s	100	1	8065
m	286	134	10	10	0	0	5s	100	1	8065
m	280	130	10	10	0	0	5s	100	1	8065
m	259	133	10	10	0	0	5s	100	1	8065
m	246	143	10	10	0	0	5s	100	1	8065
m	248	150	10	10	0	0	5s	100	1	8065
m	246	148	10	10	0	0	5s	100	1	8065
m	263	120	10	10	0	0	5s	100	1	8065
m	282	107	10	10	0	0	5s	100	1	8065
m	288	98	10	10	0	0	5s	100	1	8065
m	232	127	10	10	0	0	5s	100	1	8065
m	267	117	10	10	0	0	5s	100	1	8065
m	278	115	10	10	0	0	5s	100	1	8065
m	244	129	10	10	0	0	5s	100	1	8065
m	229	157	10	10	0	0	5s	100	1	8065
m	248	172	10	10	0	0	5s	100	1	8065
m	241	182	10	10	0	0	5s	100	1	8065
m	231	174	10	10	0	0	5s	100	1	8065
m	246	161	10	10	0	0	5s	100	1	8065
m	257	154	10	10	0	0	5s	100	1	8065
m	231	138	10	10	0	0	5s	100	1	8065
m	222	127	10	10	0	0	5s	100	1	8065
m	213	118	10	10	0	0	5s	100	1	8065
m	197	121	10	10	0	0	5s	100	1	8065
m	183	142	10	10	0	0	5s	100	1	8065
m	212	134	10	10	0	0	5s	100	1	8065
m	224	142	10	10	0	0	5s	100	1	8065
m	199	149	10	10	0	0	5s	100	1	8065
m	198	134	10	10	0	0	5s	100	1	8065
m	191	135	10	10	0	0	5s	100	1	8065
m	212	145	10	10	0	0	5s	100	1	8065
m	240	162	10	10	0	0	5s	100	1	8065
m	236	147	10	10	0	0	5s	100	1	8065
m	251	174	10	10	0	0	5s	100	1	8065
m	257	168	10	10	0	0	5s	100	1	8065
m	264	188	10	10	0	0	5s	100	1	8065
m	253	190	10	10	0	0	5s	100	1	8065
m	266	178	10	10	0	0	5s	100	1	8065
m	277	200	10	10	0	0	5s	100	1	8065
m	254	208	10	10	0	0	5s	100	1	8065
m	243	198	10	10	0	0	5s	100	1	8065
m	258	202	10	10	0	0	5s	100	1	8065
m	277	212	10	10	0	0	5s	100	1	8065
m	286	228	10	10	0	0	5s	100	1	8065
m	287	204	10	10	0	0	5s	100	1	8065
m	293	216	10	10	0	0	5s	100	1	8065
m	307	232	10	10	0	0	5s	100	1	8065
m	322	191	10	10	0	0	5s	100	1	8065
m	330	186	10	10	0	0	5s	100	1	8065
m	340	175	10	10	0	0	5s	100	1	8065
m	358	172	10	10	0	0	5s	100	1	8065
m	383	186	10	10	0	0	5s	100	1	8065
m	396	208	10	10	0	0	5s	100	1	8065
m	361	194	10	10	0	0	5s	100	1	8065
m	366	181	10	10	0	0	5s	100	1	8065
m	378	195	10	10	0	0	5s	100	1	8065
m	388	198	10	10	0	0	5s	100	1	8065
m	365	203	10	10	0	0	5s	100	1	8065
m	344	185	10	10	0	0	5s	100	1	8065
m	337	195	10	10	0	0	5s	100	1	8065
m	329	204	10	10	0	0	5s	100	1	8065
m	355	205	10	10	0	0	5s	100	1	8065
m	346	204	10	10	0	0	5s	100	1	8065
m	360	187	10	10	0	0	5s	100	1	8065
m	309	244	10	10	0	0	5s	100	1	8065
m	321	241	10	10	0	0	5s	100	1	8065
m	326	229	10	10	0	0	5s	100	1	8065
m	336	242	10	10	0	0	5s	100	1	8065
m	342	260	10	10	0	0	5s	100	1	8065
m	318	253	10	10	0	0	5s	100	1	8065
m	344	250	10	10	0	0	5s	100	1	8065
m	368	236	10	10	0	0	5s	100	1	8065
m	386	218	10	10	0	0	5s	100	1	8065
m	372	213	10	10	0	0	5s	100	1	8065
m	370	226	10	10	0	0	5s	100	1	8065
m	385	238	10	10	0	0	5s	100	1	8065
m	377	254	10	10	0	0	5s	100	1	8065
m	357	259	10	10	0	0	5s	100	1	8065
m	372	272	10	10	0	0	5s	100	1	8065
m	244	198	10	10	0	0	5s	100	1	8065
m	232	214	10	10	0	0	5s	100	1	8065
m	222	226	10	10	0	0	5s	100	1	8065
m	229	237	10	10	0	0	5s	100	1	8065
m	224	249	10	10	0	0	5s	100	1	8065
m	214	246	10	10	0	0	5s	100	1	8065
m	196	258	10	10	0	0	5s	100	1	8065
m	213	259	10	10	0	0	5s	100	1	8065
m	223	274	10	10	0	0	5s	100	1	8065
m	202	284	10	10	0	0	5s	100	1	8065
m	210	296	10	10	0	0	5s	100	1	8065
m	173	292	10	10	0	0	5s	100	1	8065
m	180	275	10	10	0	0	5s	100	1	8065
m	202	260	10	10	0	0	5s	100	1	8065
m	165	269	10	10	0	0	5s	100	1	8065
m	158	290	10	10	0	0	5s	100	1	8065
m	170	302	10	10	0	0	5s	100	1	8065
m	152	306	10	10	0	0	5s	100	1	8065
m	169	276	10	10	0	0	5s	100	1	8065
m	188	292	10	10	0	0	5s	100	1	8065
m	156	283	10	10	0	0	5s	100	1	8065
m	141	292	10	10	0	0	5s	100	1	8065
m	146	269	10	10	0	0	5s	100	1	8065
m	157	263	10	10	0	0	5s	100	1	8065
m	142	252	10	10	0	0	5s	100	1	8065
m	134	262	10	10	0	0	5s	100	1	8065
m	132	244	10	10	0	0	5s	100	1	8065
m	132	228	10	10	0	0	5s	100	1	8065
m	129	206	10	10	0	0	5s	100	1	8065
m	132	192	10	10	0	0	5s	100	1	8065
m	142	176	10	10	0	0	5s	100	1	8065
m	154	172	10	10	0	0	5s	100	1	8065
m	172	158	10	10	0	0	5s	100	1	8065
m	190	152	10	10	0	0	5s	100	1	8065
m	176	170	10	10	0	0	5s	100	1	8065
m	162	166	10	10	0	0	5s	100	1	8065
m	193	303	10	10	0	0	5s	100	1	8065
m	216	306	10	10	0	0	5s	100	1	8065
m	216	320	10	10	0	0	5s	100	1	8065
m	226	308	10	10	0	0	5s	100	1	8065
m	222	291	10	10	0	0	5s	100	1	8065
m	244	301	10	10	0	0	5s	100	1	8065
m	240	314	10	10	0	0	5s	100	1	8065
m	243	324	10	10	0	0	5s	100	1	8065
m	259	322	10	10	0	0	5s	100	1	8065
m	266	313	10	10	0	0	5s	100	1	8065
m	290	310	10	10	0	0	5s	100	1	8065
m	276	323	10	10	0	0	5s	100	1	8065
m	271	338	10	10	0	0	5s	100	1	8065
m	283	340	10	10	0	0	5s	100	1	8065
m	293	322	10	10	0	0	5s	100	1	8065
m	309	321	10	10	0	0	5s	100	1	8065
m	311	334	10	10	0	0	5s	100	1	8065
m	300	348	10	10	0	0	5s	100	1	8065
m	281	359	10	10	0	0	5s	100	1	8065
m	302	363	10	10	0	0	5s	100	1	8065
m	315	367	10	10	0	0	5s	100	1	8065
m	303	383	10	10	0	0	5s	100	1	8065
m	292	369	10	10	0	0	5s	100	1	8065
m	288	387	10	10	0	0	5s	100	1	8065
m	285	407	10	10	0	0	5s	100	1	8065
m	274	421	10	10	0	0	5s	100	1	8065
m	264	438	10	10	0	0	5s	100	1	8065
m	257	455	10	10	0	0	5s	100	1	8065
m	272	451	10	10	0	0	5s	100	1	8065
m	286	430	10	10	0	0	5s	100	1	8065
m	293	417	10	10	0	0	5s	100	1	8065
m	308	400	10	10	0	0	5s	100	1	8065
m	314	388	10	10	0	0	5s	100	1	8065
m	334	388	10	10	0	0	5s	100	1	8065
m	348	368	10	10	0	0	5s	100	1	8065
m	342	354	10	10	0	0	5s	100	1	8065
m	322	348	10	10	0	0	5s	100	1	8065
m	310	351	10	10	0	0	5s	100	1	8065
m	261	521	10	10	0	0	5s	100	1	8065
m	197	455	10	10	0	0	5s	100	1	8065
m	168	410	10	10	0	0	5s	100	1	8065
m	165	400	10	10	0	0	5s	100	1	8065
m	157	388	10	10	0	0	5s	100	1	8065
m	153	369	10	10	0	0	5s	100	1	8065
m	155	349	10	10	0	0	5s	100	1	8065
m	151	329	10	10	0	0	10s	100	1	8065
m	126	669	10	10	0	0	5s	100	1	8065
m	145	671	10	10	0	0	5s	100	1	8065
m	142	662	10	10	0	0	5s	100	1	8065
m	137	652	10	10	0	0	5s	100	1	8065
m	134	642	10	10	0	0	5s	100	1	8065
m	150	631	10	10	0	0	5s	100	1	8065
m	164	636	10	10	0	0	5s	100	1	8065
m	156	649	10	10	0	0	5s	100	1	8065
m	169	656	10	10	0	0	5s	100	1	8065
m	169	670	10	10	0	0	5s	100	1	8065
m	206	665	10	10	0	0	5s	100	1	8065
m	186	674	10	10	0	0	5s	100	1	8065
m	190	660	10	10	0	0	5s	100	1	8065
m	202	645	10	10	0	0	5s	100	1	8065
m	179	649	10	10	0	0	5s	100	1	8065
m	184	633	10	10	0	0	5s	100	1	8065
m	187	621	10	10	0	0	5s	100	1	8065
m	163	623	10	10	0	0	5s	100	1	8065
m	151	610	10	10	0	0	5s	100	1	8065
m	163	609	10	10	0	0	5s	100	1	8065
m	178	604	10	10	0	0	5s	100	1	8065
m	187	593	10	10	0	0	5s	100	1	8065
m	167	595	10	10	0	0	5s	100	1	8065
m	149	596	10	10	0	0	5s	100	1	8065
m	146	584	10	10	0	0	5s	100	1	8065
m	159	572	10	10	0	0	5s	100	1	8065
m	178	563	10	10	0	0	5s	100	1	8065
m	167	562	10	10	0	0	5s	100	1	8065
m	199	560	10	10	0	0	5s	100	1	8065
m	215	567	10	10	0	0	5s	100	1	8065
m	189	571	10	10	0	0	5s	100	1	8065
m	176	577	10	10	0	0	5s	100	1	8065
m	176	588	10	10	0	0	5s	100	1	8065
m	200	573	10	10	0	0	5s	100	1	8065
m	219	552	10	10	0	0	5s	100	1	8065
m	240	559	10	10	0	0	5s	100	1	8065
m	227	563	10	10	0	0	5s	100	1	8065
m	243	540	10	10	0	0	5s	100	1	8065
m	256	553	10	10	0	0	5s	100	1	8065
m	231	549	10	10	0	0	5s	100	1	8065
m	230	534	10	10	0	0	5s	100	1	8065
m	241	524	10	10	0	0	5s	100	1	8065
m	274	515	10	10	0	0	5s	100	1	8065
m	293	525	10	10	0	0	5s	100	1	8065
m	294	534	10	10	0	0	5s	100	1	8065
m	284	543	10	10	0	0	5s	100	1	8065
m	270	541	10	10	0	0	5s	100	1	8065
m	270	531	10	10	0	0	5s	100	1	8065
m	251	525	10	10	0	0	5s	100	1	8065
m	177	544	10	10	0	0	5s	100	1	8065
m	212	532	10	10	0	0	5s	100	1	8065
m	198	538	10	10	0	0	5s	100	1	8065
m	183	525	10	10	0	0	5s	100	1	8065
m	158	528	10	10	0	0	5s	100	1	8065
m	144	521	10	10	0	0	5s	100	1	8065
m	137	510	10	10	0	0	5s	100	1	8065
m	158	491	10	10	0	0	5s	100	1	8065
m	189	488	10	10	0	0	5s	100	1	8065
m	170	510	10	10	0	0	5s	100	1	8065
m	193	505	10	10	0	0	5s	100	1	8065
m	218	504	10	10	0	0	5s	100	1	8065
m	222	518	10	10	0	0	5s	100	1	8065
m	243	507	10	10	0	0	5s	100	1	8065
m	244	491	10	10	0	0	5s	100	1	8065
m	249	479	10	10	0	0	5s	100	1	8065
m	253	466	10	10	0	0	5s	100	1	8065
m	248	463	10	10	0	0	5s	100	1	8065
m	226	473	10	10	0	0	5s	100	1	8065
m	242	476	10	10	0	0	5s	100	1	8065
m	227	487	10	10	0	0	5s	100	1	8065
m	206	488	10	10	0	0	5s	100	1	8065
m	203	473	10	10	0	0	5s	100	1	8065
m	209	464	10	10	0	0	5s	100	1	8065
m	181	463	10	10	0	0	5s	100	1	8065
m	163	474	10	10	0	0	5s	100	1	8065
m	146	484	10	10	0	0	5s	100	1	8065
m	134	493	10	10	0	0	5s	100	1	8065
m	127	474	10	10	0	0	5s	100	1	8065
m	151	463	10	10	0	0	5s	100	1	8065
m	174	450	10	10	0	0	5s	100	1	8065
m	177	437	10	10	0	0	5s	100	1	8065
m	171	425	10	10	0	0	5s	100	1	8065
m	167	460	10	10	0	0	5s	100	1	8065
m	191	451	10	10	0	0	5s	100	1	8065
m	141	473	10	10	0	0	5s	100	1	8065
m	190	465	10	10	0	0	5s	100	1	8065
m	175	484	10	10	0	0	5s	100	1	8065
m	180	496	10	10	0	0	5s	100	1	8065
m	214	480	10	10	0	0	5s	100	1	8065
m	214	628	10	10	0	0	5s	100	1	8065
m	222	644	10	10	0	0	5s	100	1	8065
m	227	665	10	10	0	0	5s	100	1	8065
m	218	675	10	10	0	0	5s	100	1	8065
m	230	661	10	10	0	0	5s	100	1	8065
m	231	628	10	10	0	0	5s	100	1	8065
m	235	642	10	10	0	0	5s	100	1	8065
m	247	664	10	10	0	0	5s	100	1	8065
m	228	679	10	10	0	0	5s	100	1	8065
m	257	679	10	10	0	0	5s	100	1	8065
m	266	671	10	10	0	0	5s	100	1	8065
m	304	654	10	10	0	0	5s	100	1	8065
m	262	653	10	10	0	0	5s	100	1	8065
m	281	645	10	10	0	0	5s	100	1	8065
m	284	662	10	10	0	0	5s	100	1	8065
m	263	633	10	10	0	0	5s	100	1	8065
m	246	628	10	10	0	0	5s	100	1	8065
m	279	618	10	10	0	0	5s	100	1	8065
m	284	636	10	10	0	0	5s	100	1	8065
m	263	617	10	10	0	0	5s	100	1	8065
m	235	609	10	10	0	0	5s	100	1	8065
m	255	595	10	10	0	0	5s	100	1	8065
m	241	585	10	10	0	0	5s	100	1	8065
m	228	576	10	10	0	0	5s	100	1	8065
m	245	565	10	10	0	0	5s	100	1	8065
m	264	569	10	10	0	0	5s	100	1	8065
m	260	583	10	10	0	0	5s	100	1	8065
m	280	588	10	10	0	0	5s	100	1	8065
m	270	603	10	10	0	0	5s	100	1	8065
m	296	602	10	10	0	0	5s	100	1	8065
m	301	588	10	10	0	0	5s	100	1	8065
m	294	570	10	10	0	0	5s	100	1	8065
m	267	568	10	10	0	0	5s	100	1	8065
m	273	553	10	10	0	0	5s	100	1	8065
m	305	561	10	10	0	0	5s	100	1	8065
m	322	582	10	10	0	0	5s	100	1	8065
m	301	580	10	10	0	0	5s	100	1	8065
m	309	603	10	10	0	0	5s	100	1	8065
m	303	621	10	10	0	0	5s	100	1	8065
m	311	635	10	10	0	0	5s	100	1	8065
m	299	641	10	10	0	0	5s	100	1	8065
m	294	665	10	10	0	0	5s	100	1	8065
m	317	660	10	10	0	0	5s	100	1	8065
m	329	668	10	10	0	0	5s	100	1	8065
m	307	669	10	10	0	0	5s	100	1	8065
m	329	636	10	10	0	0	5s	100	1	8065
m	326	617	10	10	0	0	5s	100	1	8065
m	326	603	10	10	0	0	5s	100	1	8065
m	338	571	10	10	0	0	5s	100	1	8065
m	323	563	10	10	0	0	5s	100	1	8065
m	328	537	10	10	0	0	5s	100	1	8065
m	313	534	10	10	0	0	5s	100	1	8065
m	344	524	10	10	0	0	5s	100	1	8065
m	356	546	10	10	0	0	5s	100	1	8065
m	335	547	10	10	0	0	5s	100	1	8065
m	356	567	10	10	0	0	5s	100	1	8065
m	391	570	10	10	0	0	5s	100	1	8065
m	360	582	10	10	0	0	5s	100	1	8065
m	336	584	10	10	0	0	5s	100	1	8065
m	339	599	10	10	0	0	5s	100	1	8065
m	376	605	10	10	0	0	5s	100	1	8065
m	341	624	10	10	0	0	5s	100	1	8065
m	353	640	10	10	0	0	5s	100	1	8065
m	359	620	10	10	0	0	5s	100	1	8065
m	352	610	10	10	0	0	5s	100	1	8065
m	344	660	10	10	0	0	5s	100	1	8065
m	373	660	10	10	0	0	5s	100	1	8065
m	375	646	10	10	0	0	5s	100	1	8065
m	363	649	10	10	0	0	5s	100	1	8065
m	384	627	10	10	0	0	5s	100	1	8065
m	407	639	10	10	0	0	5s	100	1	8065
m	416	612	10	10	0	0	5s	100	1	8065
m	397	610	10	10	0	0	5s	100	1	8065
m	394	624	10	10	0	0	5s	100	1	8065
m	393	642	10	10	0	0	5s	100	1	8065
m	380	598	10	10	0	0	5s	100	1	8065
m	393	585	10	10	0	0	5s	100	1	8065
m	389	659	10	10	0	0	5s	100	1	8065
m	375	579	10	10	0	0	5s	100	1	8065
m	386	559	10	10	0	0	5s	100	1	8065
m	380	546	10	10	0	0	5s	100	1	8065
m	389	525	10	10	0	0	5s	100	1	8065
m	411	539	10	10	0	0	5s	100	1	8065
m	403	558	10	10	0	0	5s	100	1	8065
m	432	570	10	10	0	0	5s	100	1	8065
m	409	584	10	10	0	0	5s	100	1	8065
m	425	597	10	10	0	0	5s	100	1	8065
m	440	614	10	10	0	0	5s	100	1	8065
m	435	631	10	10	0	0	5s	100	1	8065
m	410	631	10	10	0	0	5s	100	1	8065
m	428	649	10	10	0	0	5s	100	1	8065
m	407	656	10	10	0	0	5s	100	1	8065
m	455	646	10	10	0	0	5s	100	1	8065
m	483	625	10	10	0	0	5s	100	1	8065
m	467	626	10	10	0	0	5s	100	1	8065
m	460	609	10	10	0	0	5s	100	1	8065
m	447	590	10	10	0	0	5s	100	1	8065
m	430	579	10	10	0	0	5s	100	1	8065
m	443	541	10	10	0	0	5s	100	1	8065
m	415	555	10	10	0	0	5s	100	1	8065
m	457	548	10	10	0	0	5s	100	1	8065
m	478	524	10	10	0	0	5s	100	1	8065
m	449	519	10	10	0	0	5s	100	1	8065
m	407	526	10	10	0	0	5s	100	1	8065
m	429	524	10	10	0	0	5s	100	1	8065
m	429	539	10	10	0	0	5s	100	1	8065
m	467	494	10	10	0	0	5s	100	1	8065
m	444	492	10	10	0	0	5s	100	1	8065
m	439	508	10	10	0	0	5s	100	1	8065
m	416	508	10	10	0	0	5s	100	1	8065
m	426	488	10	10	0	0	5s	100	1	8065
m	476	538	10	10	0	0	5s	100	1	8065
m	508	523	10	10	0	0	5s	100	1	8065
m	518	505	10	10	0	0	5s	100	1	8065
m	490	506	10	10	0	0	5s	100	1	8065
m	464	509	10	10	0	0	5s	100	1	8065
m	495	487	10	10	0	0	5s	100	1	8065
m	534	488	10	10	0	0	5s	100	1	8065
m	514	481	10	10	0	0	5s	100	1	8065
m	531	460	10	10	0	0	5s	100	1	8065
m	508	457	10	10	0	0	5s	100	1	8065
m	507	437	10	10	0	0	5s	100	1	8065
m	485	450	10	10	0	0	5s	100	1	8065
m	490	470	10	10	0	0	5s	100	1	8065
m	464	473	10	10	0	0	5s	100	1	8065
m	441	478	10	10	0	0	5s	100	1	8065
m	438	455	10	10	0	0	5s	100	1	8065
m	459	438	10	10	0	0	5s	100	1	8065
m	492	528	10	10	0	0	5s	100	1	8065
m	505	607	10	10	0	0	5s	100	1	8065
m	497	620	10	10	0	0	5s	100	1	8065
m	514	636	10	10	0	0	5s	100	1	8065
m	485	644	10	10	0	0	5s	100	1	8065
m	493	664	10	10	0	0	5s	100	1	8065
m	526	660	10	10	0	0	5s	100	1	8065
m	556	666	10	10	0	0	5s	100	1	8065
m	544	675	10	10	0	0	5s	100	1	8065
m	546	650	10	10	0	0	5s	100	1	8065
m	538	638	10	10	0	0	5s	100	1	8065
m	537	622	10	10	0	0	5s	100	1	8065
m	520	611	10	10	0	0	5s	100	1	8065
m	565	584	10	10	0	0	5s	100	1	8065
m	563	601	10	10	0	0	5s	100	1	8065
m	543	608	10	10	0	0	5s	100	1	8065
m	578	626	10	10	0	0	5s	100	1	8065
m	556	630	10	10	0	0	5s	100	1	8065
m	578	650	10	10	0	0	5s	100	1	8065
m	602	662	10	10	0	0	5s	100	1	8065
m	656	644	10	10	0	0	5s	100	1	8065
m	577	667	10	10	0	0	5s	100	1	8065
m	635	663	10	10	0	0	5s	100	1	8065
m	651	670	10	10	0	0	5s	100	1	8065
m	617	654	10	10	0	0	5s	100	1	8065
m	625	634	10	10	0	0	5s	100	1	8065
m	597	637	10	10	0	0	5s	100	1	8065
m	581	638	10	10	0	0	5s	100	1	8065
m	610	621	10	10	0	0	5s	100	1	8065
