//type	cx	cy	sx	sy	z	dig	time	percent	count	vnum
//----------------------------------------------------------
m	542	526	10	10	0	0	5s	100	1	8051
m	545	500	10	10	0	0	5s	100	1	8051
m	538	466	10	10	0	0	5s	100	1	8051
m	516	447	10	10	0	0	5s	100	1	8051
m	498	429	10	10	0	0	5s	100	1	8051
m	470	403	10	10	0	0	5s	100	1	8051
m	442	398	10	10	0	0	5s	100	1	8051
m	420	407	10	10	0	0	5s	100	1	8051
m	406	431	10	10	0	0	5s	100	1	8051
m	404	441	10	10	0	0	5s	100	1	8051
m	380	458	10	10	0	0	5s	100	1	8051
m	368	430	10	10	0	0	5s	100	1	8051
m	357	460	10	10	0	0	5s	100	1	8051
m	369	481	10	10	0	0	5s	100	1	8051
m	434	476	10	10	0	0	5s	100	1	8051
m	467	436	10	10	0	0	5s	100	1	8051
m	440	416	10	10	0	0	5s	100	1	8051
m	422	440	10	10	0	0	5s	100	1	8051
m	420	457	10	10	0	0	5s	100	1	8051
m	491	470	10	10	0	0	5s	100	1	8051
m	499	489	10	10	0	0	5s	100	1	8051
m	478	491	10	10	0	0	5s	100	1	8051
m	491	498	10	10	0	0	5s	100	1	8051
m	518	460	10	10	0	0	5s	100	1	8051
m	473	453	10	10	0	0	5s	100	1	8051
m	503	478	10	10	0	0	5s	100	1	8051
m	530	491	10	10	0	0	5s	100	1	8051
m	532	513	10	10	0	0	5s	100	1	8051
m	543	527	10	10	0	0	5s	100	1	8051
m	571	551	10	10	0	0	5s	100	1	8051
m	556	566	10	10	0	0	5s	100	1	8051
m	555	572	10	10	0	0	5s	100	1	8051
m	550	579	10	10	0	0	5s	100	1	8051
m	597	621	10	10	0	0	5s	100	1	8051
m	624	596	10	10	0	0	5s	100	1	8051
m	633	585	10	10	0	0	5s	100	1	8051
m	679	689	10	10	0	0	5s	100	1	8051
m	646	703	10	10	0	0	5s	100	1	8051
m	643	695	10	10	0	0	5s	100	1	8051
m	657	676	10	10	0	0	5s	100	1	8051
m	637	670	10	10	0	0	5s	100	1	8051
m	603	684	10	10	0	0	5s	100	1	8051
m	595	681	10	10	0	0	5s	100	1	8051
m	616	652	10	10	0	0	5s	100	1	8051
m	618	635	10	10	0	0	5s	100	1	8051
m	616	667	10	10	0	0	5s	100	1	8051
m	601	692	10	10	0	0	5s	100	1	8051
m	604	707	10	10	0	0	5s	100	1	8051
m	580	708	10	10	0	0	5s	100	1	8051
m	569	695	10	10	0	0	5s	100	1	8051
m	581	675	10	10	0	0	5s	100	1	8051
m	577	677	10	10	0	0	5s	100	1	8051
m	604	668	10	10	0	0	5s	100	1	8051
m	567	663	10	10	0	0	5s	100	1	8051
m	548	682	10	10	0	0	5s	100	1	8051
m	543	699	10	10	0	0	5s	100	1	8051
m	550	706	10	10	0	0	5s	100	1	8051
m	553	697	10	10	0	0	5s	100	1	8051
m	534	678	10	10	0	0	5s	100	1	8051
m	515	678	10	10	0	0	5s	100	1	8051
m	517	661	10	10	0	0	5s	100	1	8051
m	518	643	10	10	0	0	5s	100	1	8051
m	513	629	10	10	0	0	5s	100	1	8051
m	496	619	10	10	0	0	5s	100	1	8051
m	494	615	10	10	0	0	5s	100	1	8051
m	499	596	10	10	0	0	5s	100	1	8051
m	488	585	10	10	0	0	5s	100	1	8051
m	472	582	10	10	0	0	5s	100	1	8051
m	457	577	10	10	0	0	5s	100	1	8051
m	437	573	10	10	0	0	5s	100	1	8051
m	428	582	10	10	0	0	5s	100	1	8051
m	422	597	10	10	0	0	5s	100	1	8051
m	441	601	10	10	0	0	5s	100	1	8051
m	457	607	10	10	0	0	5s	100	1	8051
m	482	619	10	10	0	0	5s	100	1	8051
m	491	643	10	10	0	0	5s	100	1	8051
m	493	675	10	10	0	0	5s	100	1	8051
m	497	687	10	10	0	0	5s	100	1	8051
m	462	689	10	10	0	0	5s	100	1	8051
m	451	682	10	10	0	0	5s	100	1	8051
m	460	646	10	10	0	0	5s	100	1	8051
m	463	629	10	10	0	0	5s	100	1	8051
m	457	623	10	10	0	0	5s	100	1	8051
m	434	620	10	10	0	0	5s	100	1	8051
m	421	633	10	10	0	0	5s	100	1	8051
m	412	648	10	10	0	0	5s	100	1	8051
m	386	649	10	10	0	0	5s	100	1	8051
m	389	669	10	10	0	0	5s	100	1	8051
m	387	682	10	10	0	0	5s	100	1	8051
m	398	701	10	10	0	0	5s	100	1	8051
m	437	705	10	10	0	0	5s	100	1	8051
m	444	677	10	10	0	0	5s	100	1	8051
m	434	665	10	10	0	0	5s	100	1	8051
m	448	644	10	10	0	0	5s	100	1	8051
m	286	689	10	10	0	0	5s	100	1	8051
m	265	672	10	10	0	0	5s	100	1	8051
m	257	664	10	10	0	0	5s	100	1	8051
m	244	656	10	10	0	0	5s	100	1	8051
m	232	648	10	10	0	0	5s	100	1	8051
m	223	641	10	10	0	0	5s	100	1	8051
m	214	632	10	10	0	0	5s	100	1	8051
m	201	612	10	10	0	0	5s	100	1	8051
m	205	584	10	10	0	0	5s	100	1	8051
m	234	579	10	10	0	0	5s	100	1	8051
m	251	577	10	10	0	0	5s	100	1	8051
m	298	569	10	10	0	0	5s	100	1	8051
m	313	565	10	10	0	0	5s	100	1	8051
m	337	529	10	10	0	0	5s	100	1	8051
m	312	535	10	10	0	0	5s	100	1	8051
m	288	543	10	10	0	0	5s	100	1	8051
m	265	549	10	10	0	0	5s	100	1	8051
m	249	553	10	10	0	0	5s	100	1	8051
m	225	552	10	10	0	0	5s	100	1	8051
m	205	546	10	10	0	0	5s	100	1	8051
m	194	544	10	10	0	0	5s	100	1	8051
m	182	557	10	10	0	0	5s	100	1	8051
m	178	572	10	10	0	0	5s	100	1	8051
m	182	592	10	10	0	0	5s	100	1	8051
m	190	631	10	10	0	0	5s	100	1	8051
m	202	652	10	10	0	0	5s	100	1	8051
m	232	672	10	10	0	0	5s	100	1	8051
m	255	700	10	10	0	0	5s	100	1	8051
m	238	705	10	10	0	0	5s	100	1	8051
m	212	693	10	10	0	0	5s	100	1	8051
m	194	674	10	10	0	0	5s	100	1	8051
m	178	658	10	10	0	0	5s	100	1	8051
m	164	649	10	10	0	0	5s	100	1	8051
m	162	661	10	10	0	0	5s	100	1	8051
m	166	682	10	10	0	0	5s	100	1	8051
m	158	688	10	10	0	0	5s	100	1	8051
m	145	686	10	10	0	0	5s	100	1	8051
m	122	655	10	10	0	0	5s	100	1	8051
m	117	641	10	10	0	0	5s	100	1	8051
m	99	624	10	10	0	0	5s	100	1	8051
m	81	626	10	10	0	0	5s	100	1	8051
m	70	647	10	10	0	0	5s	100	1	8051
m	64	666	10	10	0	0	5s	100	1	8051
m	57	690	10	10	0	0	5s	100	1	8051
m	53	704	10	10	0	0	5s	100	1	8051
m	73	709	10	10	0	0	5s	100	1	8051
m	106	706	10	10	0	0	5s	100	1	8051
m	113	703	10	10	0	0	5s	100	1	8051
m	96	683	10	10	0	0	5s	100	1	8051
m	85	673	10	10	0	0	5s	100	1	8051
m	101	658	10	10	0	0	5s	100	1	8051
m	125	691	10	10	0	0	5s	100	1	8051
m	135	692	10	10	0	0	5s	100	1	8051
m	128	522	10	10	0	0	5s	100	1	8051
m	109	521	10	10	0	0	5s	100	1	8051
m	101	525	10	10	0	0	5s	100	1	8051
m	92	541	10	10	0	0	5s	100	1	8051
m	73	540	10	10	0	0	5s	100	1	8051
m	60	515	10	10	0	0	5s	100	1	8051
m	52	502	10	10	0	0	5s	100	1	8051
m	41	489	10	10	0	0	5s	100	1	8051
m	41	466	10	10	0	0	5s	100	1	8051
m	46	444	10	10	0	0	5s	100	1	8051
m	57	428	10	10	0	0	5s	100	1	8051
m	66	414	10	10	0	0	5s	100	1	8051
m	78	394	10	10	0	0	5s	100	1	8051
m	97	382	10	10	0	0	5s	100	1	8051
m	113	379	10	10	0	0	5s	100	1	8051
m	139	375	10	10	0	0	5s	100	1	8051
m	162	374	10	10	0	0	5s	100	1	8051
m	178	374	10	10	0	0	5s	100	1	8051
m	217	358	10	10	0	0	5s	100	1	8051
m	214	315	10	10	0	0	5s	100	1	8051
m	205	308	10	10	0	0	5s	100	1	8051
m	112	526	10	10	0	0	5s	100	1	8051
m	89	500	10	10	0	0	5s	100	1	8051
m	55	501	10	10	0	0	5s	100	1	8051
m	48	453	10	10	0	0	5s	100	1	8051
m	57	414	10	10	0	0	5s	100	1	8051
m	75	390	10	10	0	0	5s	100	1	8051
m	109	372	10	10	0	0	5s	100	1	8051
m	116	367	10	10	0	0	5s	100	1	8051
m	80	505	10	10	0	0	5s	100	1	8051
m	55	489	10	10	0	0	5s	100	1	8051
m	190	361	10	10	0	0	5s	100	1	8051
m	219	344	10	10	0	0	5s	100	1	8051
m	234	318	10	10	0	0	5s	100	1	8051
m	222	295	10	10	0	0	5s	100	1	8051
m	201	289	10	10	0	0	5s	100	1	8051
m	192	309	10	10	0	0	5s	100	1	8051
m	205	327	10	10	0	0	5s	100	1	8051
m	195	340	10	10	0	0	5s	100	1	8051
m	173	346	10	10	0	0	5s	100	1	8051
m	141	348	10	10	0	0	5s	100	1	8051
m	114	344	10	10	0	0	5s	100	1	8051
m	111	329	10	10	0	0	5s	100	1	8051
m	135	310	10	10	0	0	5s	100	1	8051
m	150	305	10	10	0	0	5s	100	1	8051
m	165	303	10	10	0	0	5s	100	1	8051
m	173	273	10	10	0	0	5s	100	1	8051
m	170	256	10	10	0	0	5s	100	1	8051
m	143	278	10	10	0	0	5s	100	1	8051
m	119	284	10	10	0	0	5s	100	1	8051
m	110	278	10	10	0	0	5s	100	1	8051
m	105	249	10	10	0	0	5s	100	1	8051
m	93	240	10	10	0	0	5s	100	1	8051
m	153	319	10	10	0	0	5s	100	1	8051
m	141	323	10	10	0	0	5s	100	1	8051
m	161	332	10	10	0	0	5s	100	1	8051
m	178	275	10	10	0	0	5s	100	1	8051
m	151	266	10	10	0	0	5s	100	1	8051
m	150	276	10	10	0	0	5s	100	1	8051
m	180	285	10	10	0	0	5s	100	1	8051
m	209	292	10	10	0	0	5s	100	1	8051
m	146	311	10	10	0	0	5s	100	1	8051
m	98	311	10	10	0	0	5s	100	1	8051
m	99	313	10	10	0	0	5s	100	1	8051
m	102	266	10	10	0	0	5s	100	1	8051
m	88	261	10	10	0	0	5s	100	1	8051
m	93	241	10	10	0	0	5s	100	1	8051
m	105	217	10	10	0	0	5s	100	1	8051
m	114	202	10	10	0	0	5s	100	1	8051
m	98	188	10	10	0	0	5s	100	1	8051
m	84	186	10	10	0	0	5s	100	1	8051
m	108	194	10	10	0	0	5s	100	1	8051
m	131	204	10	10	0	0	5s	100	1	8051
m	125	202	10	10	0	0	5s	100	1	8051
m	107	181	10	10	0	0	5s	100	1	8051
m	102	166	10	10	0	0	5s	100	1	8051
m	85	143	10	10	0	0	5s	100	1	8051
m	84	115	10	10	0	0	5s	100	1	8051
m	84	89	10	10	0	0	5s	100	1	8051
m	100	54	10	10	0	0	5s	100	1	8051
m	112	62	10	10	0	0	5s	100	1	8051
m	112	100	10	10	0	0	5s	100	1	8051
m	104	130	10	10	0	0	5s	100	1	8051
m	138	115	10	10	0	0	5s	100	1	8051
m	154	104	10	10	0	0	5s	100	1	8051
m	162	122	10	10	0	0	5s	100	1	8051
m	139	139	10	10	0	0	5s	100	1	8051
m	126	152	10	10	0	0	5s	100	1	8051
m	150	156	10	10	0	0	5s	100	1	8051
m	195	123	10	10	0	0	5s	100	1	8051
m	210	135	10	10	0	0	5s	100	1	8051
m	200	143	10	10	0	0	5s	100	1	8051
m	198	149	10	10	0	0	5s	100	1	8051
m	236	127	10	10	0	0	5s	100	1	8051
m	240	113	10	10	0	0	5s	100	1	8051
m	214	104	10	10	0	0	5s	100	1	8051
m	242	94	10	10	0	0	5s	100	1	8051
m	252	102	10	10	0	0	5s	100	1	8051
m	255	111	10	10	0	0	5s	100	1	8051
m	246	83	10	10	0	0	5s	100	1	8051
m	245	81	10	10	0	0	5s	100	1	8051
m	118	117	10	10	0	0	5s	100	1	8051
m	114	77	10	10	0	0	5s	100	1	8051
m	103	74	10	10	0	0	5s	100	1	8051
m	101	89	10	10	0	0	5s	100	1	8051
m	109	118	10	10	0	0	5s	100	1	8051
m	122	123	10	10	0	0	5s	100	1	8051
m	124	77	10	10	0	0	5s	100	1	8051
m	87	65	10	10	0	0	5s	100	1	8051
m	85	122	10	10	0	0	5s	100	1	8051
m	422	677	10	10	0	0	5s	100	1	8051
m	411	707	10	10	0	0	5s	100	1	8051
m	403	691	10	10	0	0	5s	100	1	8051
m	405	668	10	10	0	0	5s	100	1	8051
m	419	642	10	10	0	0	5s	100	1	8051
m	419	610	10	10	0	0	5s	100	1	8051
m	412	588	10	10	0	0	5s	100	1	8051
m	443	550	10	10	0	0	5s	100	1	8051
m	394	470	10	10	0	0	5s	100	1	8051
m	383	438	10	10	0	0	5s	100	1	8051
m	426	411	10	10	0	0	5s	100	1	8051
m	474	415	10	10	0	0	5s	100	1	8051
m	448	437	10	10	0	0	5s	100	1	8051
m	464	444	10	10	0	0	5s	100	1	8051
m	526	436	10	10	0	0	5s	100	1	8051
m	534	412	10	10	0	0	5s	100	1	8051
m	518	432	10	10	0	0	5s	100	1	8051
m	507	446	10	10	0	0	5s	100	1	8051
m	485	403	10	10	0	0	5s	100	1	8051
m	468	393	10	10	0	0	5s	100	1	8051
m	485	416	10	10	0	0	5s	100	1	8051
m	541	194	10	10	0	0	5s	100	1	8051
m	511	179	10	10	0	0	5s	100	1	8051
m	514	144	10	10	0	0	5s	100	1	8051
m	511	112	10	10	0	0	5s	100	1	8051
m	253	638	10	10	0	0	5s	100	1	8051
m	362	166	10	10	0	0	5s	100	1	8051
m	348	155	10	10	0	0	5s	100	1	8051
m	340	133	10	10	0	0	5s	100	1	8051
m	334	103	10	10	0	0	5s	100	1	8051
m	326	85	10	10	0	0	5s	100	1	8051
m	324	83	10	10	0	0	5s	100	1	8051
