//type	cx	cy	sx	sy	z	dig	time	percent	count	vnum
//----------------------------------------------------------
m	1071	247	5	5	0	0	10s	100	1	8067
m	1091	266	5	5	0	0	10s	100	1	8067
m	1114	262	5	5	0	0	10s	100	1	8067
m	1130	258	5	5	0	0	10s	100	1	8067
m	1140	265	5	5	0	0	10s	100	1	8067
m	1135	288	5	5	0	0	10s	100	1	8067
m	1127	252	5	5	0	0	10s	100	1	8067
m	1117	227	5	5	0	0	10s	100	1	8067
m	1135	218	5	5	0	0	10s	100	1	8067
m	1088	232	5	5	0	0	10s	100	1	8067
m	1063	236	5	5	0	0	10s	100	1	8067
m	1156	201	5	5	0	0	10s	100	1	8067
m	1055	189	5	5	0	0	10s	100	1	8067
m	1151	252	5	5	0	0	10s	100	1	8067
m	1131	240	5	5	0	0	10s	100	1	8067
m	1147	218	5	5	0	0	10s	100	1	8067
m	1134	280	5	5	0	0	10s	100	1	8067
m	1110	277	5	5	0	0	10s	100	1	8067
m	1086	275	5	5	0	0	10s	100	1	8067
m	1072	264	5	5	0	0	10s	100	1	8067
m	1066	260	5	5	0	0	10s	100	1	8067
m	1049	271	5	5	0	0	10s	100	1	8067
m	1039	280	5	5	0	0	10s	100	1	8067
m	1025	294	5	5	0	0	10s	100	1	8067
m	1019	302	5	5	0	0	10s	100	1	8067
m	1018	319	5	5	0	0	10s	100	1	8067
m	1008	324	5	5	0	0	10s	100	1	8067
m	1001	308	5	5	0	0	10s	100	1	8067
m	1002	293	5	5	0	0	10s	100	1	8067
m	1005	287	5	5	0	0	10s	100	1	8067
m	1033	312	5	5	0	0	10s	100	1	8067
m	1035	332	5	5	0	0	10s	100	1	8067
m	1031	347	5	5	0	0	10s	100	1	8067
m	1048	330	5	5	0	0	10s	100	1	8067
m	1057	312	5	5	0	0	10s	100	1	8067
m	1042	298	5	5	0	0	10s	100	1	8067
m	1050	292	5	5	0	0	10s	100	1	8067
m	1074	289	5	5	0	0	10s	100	1	8067
m	1095	286	5	5	0	0	10s	100	1	8067
m	1120	290	5	5	0	0	10s	100	1	8067
m	1134	293	5	5	0	0	10s	100	1	8067
m	1141	304	5	5	0	0	10s	100	1	8067
m	1129	310	5	5	0	0	10s	100	1	8067
m	1114	310	5	5	0	0	10s	100	1	8067
m	1098	309	5	5	0	0	10s	100	1	8067
m	1077	307	5	5	0	0	10s	100	1	8067
m	1058	305	5	5	0	0	10s	100	1	8067
m	1147	316	5	5	0	0	10s	100	1	8067
m	1131	319	5	5	0	0	10s	100	1	8067
m	1111	322	5	5	0	0	10s	100	1	8067
m	1091	324	5	5	0	0	10s	100	1	8067
m	1074	328	5	5	0	0	10s	100	1	8067
m	1062	332	5	5	0	0	10s	100	1	8067
m	1059	346	5	5	0	0	10s	100	1	8067
m	1054	354	5	5	0	0	10s	100	1	8067
m	1039	370	5	5	0	0	10s	100	1	8067
m	1036	388	5	5	0	0	10s	100	1	8067
m	1057	390	5	5	0	0	10s	100	1	8067
m	1083	386	5	5	0	0	10s	100	1	8067
m	1100	383	5	5	0	0	10s	100	1	8067
m	1119	381	5	5	0	0	10s	100	1	8067
m	1131	380	5	5	0	0	10s	100	1	8067
m	1151	382	5	5	0	0	10s	100	1	8067
m	1165	377	5	5	0	0	10s	100	1	8067
m	1169	362	5	5	0	0	10s	100	1	8067
m	1169	345	5	5	0	0	10s	100	1	8067
m	1160	331	5	5	0	0	10s	100	1	8067
m	1146	338	5	5	0	0	10s	100	1	8067
m	1147	355	5	5	0	0	10s	100	1	8067
m	1143	368	5	5	0	0	10s	100	1	8067
m	1132	363	5	5	0	0	10s	100	1	8067
m	1131	342	5	5	0	0	10s	100	1	8067
m	1117	336	5	5	0	0	10s	100	1	8067
m	1110	350	5	5	0	0	10s	100	1	8067
m	1114	364	5	5	0	0	10s	100	1	8067
m	1100	374	5	5	0	0	10s	100	1	8067
m	1091	366	5	5	0	0	10s	100	1	8067
m	1093	352	5	5	0	0	10s	100	1	8067
m	1082	342	5	5	0	0	10s	100	1	8067
m	1075	365	5	5	0	0	10s	100	1	8067
m	1069	374	5	5	0	0	10s	100	1	8067
m	1060	378	5	5	0	0	10s	100	1	8067
m	1054	378	5	5	0	0	10s	100	1	8067
m	1060	362	5	5	0	0	10s	100	1	8067
m	1073	351	5	5	0	0	10s	100	1	8067
m	1042	346	5	5	0	0	10s	100	1	8067
m	1095	333	5	5	0	0	10s	100	1	8067
m	1130	323	5	5	0	0	10s	100	1	8067
m	937	418	5	5	0	0	10s	100	1	8067
m	953	416	5	5	0	0	10s	100	1	8067
m	969	413	5	5	0	0	10s	100	1	8067
m	987	414	5	5	0	0	10s	100	1	8067
m	1004	414	5	5	0	0	10s	100	1	8067
m	1019	414	5	5	0	0	10s	100	1	8067
m	1040	414	5	5	0	0	10s	100	1	8067
m	1066	411	5	5	0	0	10s	100	1	8067
m	1091	408	5	5	0	0	10s	100	1	8067
m	1115	409	5	5	0	0	10s	100	1	8067
m	1139	408	5	5	0	0	10s	100	1	8067
m	1160	410	5	5	0	0	10s	100	1	8067
m	1173	405	5	5	0	0	10s	100	1	8067
m	1163	400	5	5	0	0	10s	100	1	8067
m	1129	400	5	5	0	0	10s	100	1	8067
m	1103	399	5	5	0	0	10s	100	1	8067
m	1082	399	5	5	0	0	10s	100	1	8067
m	1051	403	5	5	0	0	10s	100	1	8067
m	1018	405	5	5	0	0	10s	100	1	8067
m	1002	399	5	5	0	0	10s	100	1	8067
m	954	404	5	5	0	0	10s	100	1	8067
m	945	430	5	5	0	0	10s	100	1	8067
m	940	454	5	5	0	0	10s	100	1	8067
m	971	438	5	5	0	0	10s	100	1	8067
m	989	423	5	5	0	0	10s	100	1	8067
m	1012	426	5	5	0	0	10s	100	1	8067
m	1033	427	5	5	0	0	10s	100	1	8067
m	1063	427	5	5	0	0	10s	100	1	8067
m	1081	427	5	5	0	0	10s	100	1	8067
m	1099	426	5	5	0	0	10s	100	1	8067
m	1118	425	5	5	0	0	10s	100	1	8067
m	1138	425	5	5	0	0	10s	100	1	8067
m	1161	422	5	5	0	0	10s	100	1	8067
m	1173	430	5	5	0	0	10s	100	1	8067
m	1160	442	5	5	0	0	10s	100	1	8067
m	1136	437	5	5	0	0	10s	100	1	8067
m	1118	443	5	5	0	0	10s	100	1	8067
m	1099	448	5	5	0	0	10s	100	1	8067
m	1072	447	5	5	0	0	10s	100	1	8067
m	1052	445	5	5	0	0	10s	100	1	8067
m	1032	446	5	5	0	0	10s	100	1	8067
m	1013	445	5	5	0	0	10s	100	1	8067
m	995	442	5	5	0	0	10s	100	1	8067
m	973	444	5	5	0	0	10s	100	1	8067
m	962	456	5	5	0	0	10s	100	1	8067
m	955	465	5	5	0	0	10s	100	1	8067
m	949	474	5	5	0	0	10s	100	1	8067
m	951	493	5	5	0	0	10s	100	1	8067
m	948	504	5	5	0	0	10s	100	1	8067
m	941	517	5	5	0	0	10s	100	1	8067
m	937	531	5	5	0	0	10s	100	1	8067
m	935	551	5	5	0	0	10s	100	1	8067
m	930	558	5	5	0	0	10s	100	1	8067
m	898	542	5	5	0	0	10s	100	1	8067
m	900	520	5	5	0	0	10s	100	1	8067
m	898	500	5	5	0	0	10s	100	1	8067
m	896	484	5	5	0	0	10s	100	1	8067
m	893	468	5	5	0	0	10s	100	1	8067
m	890	454	5	5	0	0	10s	100	1	8067
m	900	555	5	5	0	0	10s	100	1	8067
m	898	538	5	5	0	0	10s	100	1	8067
m	899	517	5	5	0	0	10s	100	1	8067
m	955	538	5	5	0	0	10s	100	1	8067
m	942	541	5	5	0	0	10s	100	1	8067
m	976	527	5	5	0	0	10s	100	1	8067
m	954	530	5	5	0	0	10s	100	1	8067
m	962	503	5	5	0	0	10s	100	1	8067
m	994	478	5	5	0	0	10s	100	1	8067
m	1026	468	5	5	0	0	10s	100	1	8067
m	1056	466	5	5	0	0	10s	100	1	8067
m	1091	469	5	5	0	0	10s	100	1	8067
m	1117	475	5	5	0	0	10s	100	1	8067
m	1143	486	5	5	0	0	10s	100	1	8067
m	1140	471	5	5	0	0	10s	100	1	8067
m	1121	465	5	5	0	0	10s	100	1	8067
m	1102	461	5	5	0	0	10s	100	1	8067
m	1065	458	5	5	0	0	10s	100	1	8067
m	1057	441	5	5	0	0	10s	100	1	8067
m	1436	285	5	5	0	0	10s	100	1	8067
m	1437	303	5	5	0	0	10s	100	1	8067
m	1435	318	5	5	0	0	10s	100	1	8067
m	1433	339	5	5	0	0	10s	100	1	8067
m	1428	357	5	5	0	0	10s	100	1	8067
m	1415	368	5	5	0	0	10s	100	1	8067
m	1401	368	5	5	0	0	10s	100	1	8067
m	1385	362	5	5	0	0	10s	100	1	8067
m	1381	348	5	5	0	0	10s	100	1	8067
m	1404	352	5	5	0	0	10s	100	1	8067
m	1412	350	5	5	0	0	10s	100	1	8067
m	1424	332	5	5	0	0	10s	100	1	8067
m	1424	315	5	5	0	0	10s	100	1	8067
m	1423	296	5	5	0	0	10s	100	1	8067
m	1421	286	5	5	0	0	10s	100	1	8067
m	1406	282	5	5	0	0	10s	100	1	8067
m	1395	283	5	5	0	0	10s	100	1	8067
m	1390	292	5	5	0	0	10s	100	1	8067
m	1405	302	5	5	0	0	10s	100	1	8067
m	1404	312	5	5	0	0	10s	100	1	8067
m	1401	323	5	5	0	0	10s	100	1	8067
m	1390	328	5	5	0	0	10s	100	1	8067
m	1381	331	5	5	0	0	10s	100	1	8067
m	1367	330	5	5	0	0	10s	100	1	8067
m	1354	322	5	5	0	0	10s	100	1	8067
m	1352	306	5	5	0	0	10s	100	1	8067
m	1368	299	5	5	0	0	10s	100	1	8067
m	1377	284	5	5	0	0	10s	100	1	8067
m	1383	263	5	5	0	0	10s	100	1	8067
m	1379	256	5	5	0	0	10s	100	1	8067
m	1391	316	5	5	0	0	10s	100	1	8067
m	1368	316	5	5	0	0	10s	100	1	8067
m	1332	311	5	5	0	0	10s	100	1	8067
m	1333	292	5	5	0	0	10s	100	1	8067
m	1349	275	5	5	0	0	10s	100	1	8067
m	1359	266	5	5	0	0	10s	100	1	8067
m	1336	335	5	5	0	0	10s	100	1	8067
m	1360	355	5	5	0	0	10s	100	1	8067
m	1368	370	5	5	0	0	10s	100	1	8067
m	1375	392	5	5	0	0	10s	100	1	8067
m	1401	338	5	5	0	0	10s	100	1	8067
m	1416	336	5	5	0	0	10s	100	1	8067
m	1441	391	5	5	0	0	10s	100	1	8067
m	1420	387	5	5	0	0	10s	100	1	8067
m	1403	389	5	5	0	0	10s	100	1	8067
m	1389	394	5	5	0	0	10s	100	1	8067
m	1374	407	5	5	0	0	10s	100	1	8067
m	1393	411	5	5	0	0	10s	100	1	8067
m	1411	410	5	5	0	0	10s	100	1	8067
m	1424	409	5	5	0	0	10s	100	1	8067
m	1436	413	5	5	0	0	10s	100	1	8067
m	1437	422	5	5	0	0	10s	100	1	8067
m	1428	426	5	5	0	0	10s	100	1	8067
m	1414	426	5	5	0	0	10s	100	1	8067
m	1397	425	5	5	0	0	10s	100	1	8067
m	1381	426	5	5	0	0	10s	100	1	8067
m	1372	432	5	5	0	0	10s	100	1	8067
m	1379	444	5	5	0	0	10s	100	1	8067
m	1402	443	5	5	0	0	10s	100	1	8067
m	1419	442	5	5	0	0	10s	100	1	8067
m	1431	445	5	5	0	0	10s	100	1	8067
m	1431	453	5	5	0	0	10s	100	1	8067
m	1420	458	5	5	0	0	10s	100	1	8067
m	1400	458	5	5	0	0	10s	100	1	8067
m	1376	458	5	5	0	0	10s	100	1	8067
m	1358	462	5	5	0	0	10s	100	1	8067
m	1354	481	5	5	0	0	10s	100	1	8067
m	1383	480	5	5	0	0	10s	100	1	8067
m	1394	482	5	5	0	0	10s	100	1	8067
m	1410	480	5	5	0	0	10s	100	1	8067
m	1413	480	5	5	0	0	10s	100	1	8067
m	1409	504	5	5	0	0	10s	100	1	8067
m	1384	503	5	5	0	0	10s	100	1	8067
m	1357	499	5	5	0	0	10s	100	1	8067
m	1338	494	5	5	0	0	10s	100	1	8067
m	1333	469	5	5	0	0	10s	100	1	8067
m	1346	449	5	5	0	0	10s	100	1	8067
m	1356	434	5	5	0	0	10s	100	1	8067
m	1359	413	5	5	0	0	10s	100	1	8067
m	1360	390	5	5	0	0	10s	100	1	8067
m	1358	376	5	5	0	0	10s	100	1	8067
m	1347	405	5	5	0	0	10s	100	1	8067
m	1344	419	5	5	0	0	10s	100	1	8067
m	1343	433	5	5	0	0	10s	100	1	8067
m	1329	451	5	5	0	0	10s	100	1	8067
m	1310	463	5	5	0	0	10s	100	1	8067
m	1307	463	5	5	0	0	10s	100	1	8067
m	1318	434	5	5	0	0	10s	100	1	8067
m	1332	417	5	5	0	0	10s	100	1	8067
m	1339	408	5	5	0	0	10s	100	1	8067
m	1309	445	5	5	0	0	10s	100	1	8067
m	1284	456	5	5	0	0	10s	100	1	8067
m	1270	459	5	5	0	0	10s	100	1	8067
m	1252	445	5	5	0	0	10s	100	1	8067
m	1229	438	5	5	0	0	10s	100	1	8067
m	1223	429	5	5	0	0	10s	100	1	8067
m	1251	416	5	5	0	0	10s	100	1	8067
m	1268	413	5	5	0	0	10s	100	1	8067
m	1300	406	5	5	0	0	10s	100	1	8067
m	1322	395	5	5	0	0	10s	100	1	8067
m	1338	375	5	5	0	0	10s	100	1	8067
m	1336	370	5	5	0	0	10s	100	1	8067
m	1309	389	5	5	0	0	10s	100	1	8067
m	1286	397	5	5	0	0	10s	100	1	8067
m	1263	402	5	5	0	0	10s	100	1	8067
m	1235	407	5	5	0	0	10s	100	1	8067
m	1220	408	5	5	0	0	10s	100	1	8067
m	1274	390	5	5	0	0	10s	100	1	8067
m	1301	372	5	5	0	0	10s	100	1	8067
m	1306	356	5	5	0	0	10s	100	1	8067
m	1281	360	5	5	0	0	10s	100	1	8067
m	1266	373	5	5	0	0	10s	100	1	8067
m	1244	382	5	5	0	0	10s	100	1	8067
m	1229	386	5	5	0	0	10s	100	1	8067
m	1222	388	5	5	0	0	10s	100	1	8067
m	1295	437	5	5	0	0	10s	100	1	8067
m	1275	442	5	5	0	0	10s	100	1	8067
m	1235	419	5	5	0	0	10s	100	1	8067
m	1250	372	5	5	0	0	10s	100	1	8067
m	1278	351	5	5	0	0	10s	100	1	8067
m	1302	342	5	5	0	0	10s	100	1	8067
m	1319	325	5	5	0	0	10s	100	1	8067
m	1310	314	5	5	0	0	10s	100	1	8067
m	1320	279	5	5	0	0	10s	100	1	8067
m	1291	278	5	5	0	0	10s	100	1	8067
m	1252	291	5	5	0	0	10s	100	1	8067
m	1238	305	5	5	0	0	10s	100	1	8067
m	1221	311	5	5	0	0	10s	100	1	8067
m	1214	326	5	5	0	0	10s	100	1	8067
m	1231	333	5	5	0	0	10s	100	1	8067
m	1238	348	5	5	0	0	10s	100	1	8067
m	1251	340	5	5	0	0	10s	100	1	8067
m	1259	356	5	5	0	0	10s	100	1	8067
m	1241	362	5	5	0	0	10s	100	1	8067
m	1221	371	5	5	0	0	10s	100	1	8067
m	1208	359	5	5	0	0	10s	100	1	8067
m	1220	342	5	5	0	0	10s	100	1	8067
m	1202	337	5	5	0	0	10s	100	1	8067
m	1189	329	5	5	0	0	10s	100	1	8067
m	1172	335	5	5	0	0	10s	100	1	8067
m	1192	352	5	5	0	0	10s	100	1	8067
m	1175	367	5	5	0	0	10s	100	1	8067
m	1182	388	5	5	0	0	10s	100	1	8067
m	1206	378	5	5	0	0	10s	100	1	8067
m	1189	371	5	5	0	0	10s	100	1	8067
m	1211	305	5	5	0	0	10s	100	1	8067
m	1188	300	5	5	0	0	10s	100	1	8067
m	1170	299	5	5	0	0	10s	100	1	8067
m	1160	294	5	5	0	0	10s	100	1	8067
m	1170	283	5	5	0	0	10s	100	1	8067
m	1176	272	5	5	0	0	10s	100	1	8067
m	1152	271	5	5	0	0	10s	100	1	8067
m	1155	252	5	5	0	0	10s	100	1	8067
m	1192	194	5	5	0	0	10s	100	1	8067
m	1195	180	5	5	0	0	10s	100	1	8067
m	1220	171	5	5	0	0	10s	100	1	8067
m	1212	186	5	5	0	0	10s	100	1	8067
m	1232	187	5	5	0	0	10s	100	1	8067
m	1234	176	5	5	0	0	10s	100	1	8067
m	1256	172	5	5	0	0	10s	100	1	8067
m	1247	184	5	5	0	0	10s	100	1	8067
m	1267	187	5	5	0	0	10s	100	1	8067
m	1277	175	5	5	0	0	10s	100	1	8067
m	1295	180	5	5	0	0	10s	100	1	8067
m	1290	190	5	5	0	0	10s	100	1	8067
m	1298	201	5	5	0	0	10s	100	1	8067
m	1315	202	5	5	0	0	10s	100	1	8067
m	1324	187	5	5	0	0	10s	100	1	8067
m	1313	178	5	5	0	0	10s	100	1	8067
m	1346	185	5	5	0	0	10s	100	1	8067
m	1332	204	5	5	0	0	10s	100	1	8067
m	1322	214	5	5	0	0	10s	100	1	8067
m	1343	231	5	5	0	0	10s	100	1	8067
m	1360	216	5	5	0	0	10s	100	1	8067
m	1373	206	5	5	0	0	10s	100	1	8067
m	1365	239	5	5	0	0	10s	100	1	8067
m	1356	241	5	5	0	0	10s	100	1	8067
m	1359	252	5	5	0	0	10s	100	1	8067
m	1403	221	5	5	0	0	10s	100	1	8067
m	1383	217	5	5	0	0	10s	100	1	8067
m	1393	199	5	5	0	0	10s	100	1	8067
m	1383	184	5	5	0	0	10s	100	1	8067
m	1367	182	5	5	0	0	10s	100	1	8067
m	1345	184	5	5	0	0	10s	100	1	8067
m	1358	168	5	5	0	0	10s	100	1	8067
m	1388	163	5	5	0	0	10s	100	1	8067
m	1393	150	5	5	0	0	10s	100	1	8067
m	1348	147	5	5	0	0	10s	100	1	8067
m	1334	157	5	5	0	0	10s	100	1	8067
m	1327	170	5	5	0	0	10s	100	1	8067
m	1317	172	5	5	0	0	10s	100	1	8067
m	1310	151	5	5	0	0	10s	100	1	8067
m	1299	136	5	5	0	0	10s	100	1	8067
m	1289	149	5	5	0	0	10s	100	1	8067
m	1284	160	5	5	0	0	10s	100	1	8067
m	1280	162	5	5	0	0	10s	100	1	8067
m	1266	147	5	5	0	0	10s	100	1	8067
m	1262	144	5	5	0	0	10s	100	1	8067
m	1250	156	5	5	0	0	10s	100	1	8067
m	1235	167	5	5	0	0	10s	100	1	8067
m	1381	140	5	5	0	0	10s	100	1	8067
m	1365	154	5	5	0	0	10s	100	1	8067
m	1367	132	5	5	0	0	10s	100	1	8067
m	1336	134	5	5	0	0	10s	100	1	8067
m	1325	148	5	5	0	0	10s	100	1	8067
m	1311	132	5	5	0	0	10s	100	1	8067
m	1274	137	5	5	0	0	10s	100	1	8067
m	1236	129	5	5	0	0	10s	100	1	8067
m	1236	117	5	5	0	0	10s	100	1	8067
m	1219	118	5	5	0	0	10s	100	1	8067
m	1199	122	5	5	0	0	10s	100	1	8067
m	1177	123	5	5	0	0	10s	100	1	8067
m	1160	134	5	5	0	0	10s	100	1	8067
m	1167	145	5	5	0	0	10s	100	1	8067
m	1192	138	5	5	0	0	10s	100	1	8067
m	1210	133	5	5	0	0	10s	100	1	8067
m	1230	137	5	5	0	0	10s	100	1	8067
m	1240	148	5	5	0	0	10s	100	1	8067
m	1220	150	5	5	0	0	10s	100	1	8067
m	1201	155	5	5	0	0	10s	100	1	8067
m	1175	158	5	5	0	0	10s	100	1	8067
m	1407	209	5	5	0	0	10s	100	1	8067
m	1401	189	5	5	0	0	10s	100	1	8067
m	1408	173	5	5	0	0	10s	100	1	8067
m	1407	150	5	5	0	0	10s	100	1	8067
m	1397	134	5	5	0	0	10s	100	1	8067
m	1414	144	5	5	0	0	10s	100	1	8067
m	1430	163	5	5	0	0	10s	100	1	8067
m	1438	185	5	5	0	0	10s	100	1	8067
m	1416	191	5	5	0	0	10s	100	1	8067
m	1423	209	5	5	0	0	10s	100	1	8067
m	1426	223	5	5	0	0	10s	100	1	8067
m	1410	233	5	5	0	0	10s	100	1	8067
m	1398	248	5	5	0	0	10s	100	1	8067
m	1348	295	5	5	0	0	10s	100	1	8067
m	1409	525	5	5	0	0	10s	100	1	8067
m	1411	545	5	5	0	0	10s	100	1	8067
m	1424	553	5	5	0	0	10s	100	1	8067
m	1436	564	5	5	0	0	10s	100	1	8067
m	1447	585	5	5	0	0	10s	100	1	8067
m	1457	611	5	5	0	0	10s	100	1	8067
m	1449	630	5	5	0	0	10s	100	1	8067
m	1434	650	5	5	0	0	10s	100	1	8067
m	1385	528	5	5	0	0	10s	100	1	8067
m	1364	519	5	5	0	0	10s	100	1	8067
m	1340	515	5	5	0	0	10s	100	1	8067
m	1316	498	5	5	0	0	10s	100	1	8067
m	1312	483	5	5	0	0	10s	100	1	8067
m	1294	494	5	5	0	0	10s	100	1	8067
m	1300	512	5	5	0	0	10s	100	1	8067
m	1302	532	5	5	0	0	10s	100	1	8067
m	1284	531	5	5	0	0	10s	100	1	8067
m	1307	556	5	5	0	0	10s	100	1	8067
m	1327	538	5	5	0	0	10s	100	1	8067
m	1355	540	5	5	0	0	10s	100	1	8067
m	1358	563	5	5	0	0	10s	100	1	8067
m	1379	569	5	5	0	0	10s	100	1	8067
m	1385	553	5	5	0	0	10s	100	1	8067
m	1403	563	5	5	0	0	10s	100	1	8067
m	1414	576	5	5	0	0	10s	100	1	8067
m	1424	594	5	5	0	0	10s	100	1	8067
m	1427	615	5	5	0	0	10s	100	1	8067
m	1421	628	5	5	0	0	10s	100	1	8067
m	1413	638	5	5	0	0	10s	100	1	8067
m	1399	626	5	5	0	0	10s	100	1	8067
m	1395	610	5	5	0	0	10s	100	1	8067
m	1385	588	5	5	0	0	10s	100	1	8067
m	1374	579	5	5	0	0	10s	100	1	8067
m	1353	572	5	5	0	0	10s	100	1	8067
m	1334	569	5	5	0	0	10s	100	1	8067
m	1325	567	5	5	0	0	10s	100	1	8067
m	1333	556	5	5	0	0	10s	100	1	8067
m	1286	552	5	5	0	0	10s	100	1	8067
m	1276	571	5	5	0	0	10s	100	1	8067
m	1291	587	5	5	0	0	10s	100	1	8067
m	1323	594	5	5	0	0	10s	100	1	8067
m	1342	597	5	5	0	0	10s	100	1	8067
m	1357	600	5	5	0	0	10s	100	1	8067
m	1366	604	5	5	0	0	10s	100	1	8067
m	1371	615	5	5	0	0	10s	100	1	8067
m	1376	628	5	5	0	0	10s	100	1	8067
m	1383	639	5	5	0	0	10s	100	1	8067
m	1389	646	5	5	0	0	10s	100	1	8067
m	1406	652	5	5	0	0	10s	100	1	8067
m	1423	670	5	5	0	0	10s	100	1	8067
m	1411	611	5	5	0	0	10s	100	1	8067
m	1356	582	5	5	0	0	10s	100	1	8067
m	1334	580	5	5	0	0	10s	100	1	8067
m	1291	564	5	5	0	0	10s	100	1	8067
m	1271	583	5	5	0	0	10s	100	1	8067
m	1247	579	5	5	0	0	10s	100	1	8067
m	1276	593	5	5	0	0	10s	100	1	8067
m	1260	563	5	5	0	0	10s	100	1	8067
m	1235	550	5	5	0	0	10s	100	1	8067
m	1220	537	5	5	0	0	10s	100	1	8067
m	1213	507	5	5	0	0	10s	100	1	8067
m	1226	490	5	5	0	0	10s	100	1	8067
m	1255	482	5	5	0	0	10s	100	1	8067
m	1257	466	5	5	0	0	10s	100	1	8067
m	1233	467	5	5	0	0	10s	100	1	8067
m	1219	478	5	5	0	0	10s	100	1	8067
m	1208	488	5	5	0	0	10s	100	1	8067
m	1185	478	5	5	0	0	10s	100	1	8067
m	1193	460	5	5	0	0	10s	100	1	8067
m	1214	430	5	5	0	0	10s	100	1	8067
m	1200	423	5	5	0	0	10s	100	1	8067
m	1185	440	5	5	0	0	10s	100	1	8067
m	1178	454	5	5	0	0	10s	100	1	8067
m	1167	466	5	5	0	0	10s	100	1	8067
m	1167	489	5	5	0	0	10s	100	1	8067
m	1155	500	5	5	0	0	10s	100	1	8067
m	1158	515	5	5	0	0	10s	100	1	8067
m	1188	504	5	5	0	0	10s	100	1	8067
m	1193	494	5	5	0	0	10s	100	1	8067
m	1199	528	5	5	0	0	10s	100	1	8067
m	1185	533	5	5	0	0	10s	100	1	8067
m	1175	523	5	5	0	0	10s	100	1	8067
m	1164	550	5	5	0	0	10s	100	1	8067
m	1185	556	5	5	0	0	10s	100	1	8067
m	1189	548	5	5	0	0	10s	100	1	8067
m	1172	570	5	5	0	0	10s	100	1	8067
m	1158	580	5	5	0	0	10s	100	1	8067
m	1158	599	5	5	0	0	10s	100	1	8067
m	1174	607	5	5	0	0	10s	100	1	8067
m	1198	602	5	5	0	0	10s	100	1	8067
m	1192	584	5	5	0	0	10s	100	1	8067
m	1206	577	5	5	0	0	10s	100	1	8067
m	1224	591	5	5	0	0	10s	100	1	8067
m	1238	573	5	5	0	0	10s	100	1	8067
m	1219	553	5	5	0	0	10s	100	1	8067
m	1201	543	5	5	0	0	10s	100	1	8067
m	1236	597	5	5	0	0	10s	100	1	8067
m	1249	609	5	5	0	0	10s	100	1	8067
m	1264	592	5	5	0	0	10s	100	1	8067
m	1261	612	5	5	0	0	10s	100	1	8067
m	1284	613	5	5	0	0	10s	100	1	8067
m	1302	613	5	5	0	0	10s	100	1	8067
m	1321	616	5	5	0	0	10s	100	1	8067
m	1342	613	5	5	0	0	10s	100	1	8067
m	1362	628	5	5	0	0	10s	100	1	8067
m	1350	628	5	5	0	0	10s	100	1	8067
m	1343	646	5	5	0	0	10s	100	1	8067
m	1355	663	5	5	0	0	10s	100	1	8067
m	1375	652	5	5	0	0	10s	100	1	8067
m	1391	675	5	5	0	0	10s	100	1	8067
m	1358	685	5	5	0	0	10s	100	1	8067
m	1334	695	5	5	0	0	10s	100	1	8067
m	1355	712	5	5	0	0	10s	100	1	8067
m	1382	709	5	5	0	0	10s	100	1	8067
m	1409	699	5	5	0	0	10s	100	1	8067
m	1436	691	5	5	0	0	10s	100	1	8067
m	1451	694	5	5	0	0	10s	100	1	8067
m	1449	707	5	5	0	0	10s	100	1	8067
m	1431	714	5	5	0	0	10s	100	1	8067
m	1417	716	5	5	0	0	10s	100	1	8067
m	1390	726	5	5	0	0	10s	100	1	8067
m	1406	696	5	5	0	0	10s	100	1	8067
m	1414	678	5	5	0	0	10s	100	1	8067
m	1385	685	5	5	0	0	10s	100	1	8067
m	1377	665	5	5	0	0	10s	100	1	8067
m	1368	699	5	5	0	0	10s	100	1	8067
m	1352	697	5	5	0	0	10s	100	1	8067
m	1335	714	5	5	0	0	10s	100	1	8067
m	1325	734	5	5	0	0	10s	100	1	8067
m	1356	735	5	5	0	0	10s	100	1	8067
m	1373	730	5	5	0	0	10s	100	1	8067
m	1397	754	5	5	0	0	10s	100	1	8067
m	1425	745	5	5	0	0	10s	100	1	8067
m	1419	731	5	5	0	0	10s	100	1	8067
m	1453	741	5	5	0	0	10s	100	1	8067
m	1465	758	5	5	0	0	10s	100	1	8067
m	1440	772	5	5	0	0	10s	100	1	8067
m	1420	776	5	5	0	0	10s	100	1	8067
m	1407	776	5	5	0	0	10s	100	1	8067
m	1387	767	5	5	0	0	10s	100	1	8067
m	1369	754	5	5	0	0	10s	100	1	8067
m	1351	748	5	5	0	0	10s	100	1	8067
m	1330	750	5	5	0	0	10s	100	1	8067
m	1319	763	5	5	0	0	10s	100	1	8067
m	1334	786	5	5	0	0	10s	100	1	8067
m	1355	788	5	5	0	0	10s	100	1	8067
m	1373	784	5	5	0	0	10s	100	1	8067
m	1389	784	5	5	0	0	10s	100	1	8067
m	1396	790	5	5	0	0	10s	100	1	8067
m	1411	804	5	5	0	0	10s	100	1	8067
m	1409	812	5	5	0	0	10s	100	1	8067
m	1383	815	5	5	0	0	10s	100	1	8067
m	1348	810	5	5	0	0	10s	100	1	8067
m	1363	773	5	5	0	0	10s	100	1	8067
m	1425	772	5	5	0	0	10s	100	1	8067
m	1436	759	5	5	0	0	10s	100	1	8067
m	1413	756	5	5	0	0	10s	100	1	8067
m	1340	730	5	5	0	0	10s	100	1	8067
